EventType,TimeStart,TimeEnd,Duration,EventName
RUNTIME,1747259034943457893,1747259034943458193,300,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034943961776,1747259034943963600,1824,addForces_k
RUNTIME,1747259034943460289,1747259034943465556,5267,cudaLaunchKernel_v7000
RUNTIME,1747259034943465809,1747259034943465896,87,cudaGetLastError_v3020
RUNTIME,1747259034943468851,1747259034943488796,19945,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259034943976752,1747259034943985168,8416,advectVelocity_k
RUNTIME,1747259034943489630,1747259034943494503,4873,cudaLaunchKernel_v7000
RUNTIME,1747259034943494778,1747259034943494855,77,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034943985968,1747259034943990992,5024,vector_fft_r2c
DRIVER,1747259034943499130,1747259034943504754,5624,cuLaunchKernel
CONCURRENT_KERNEL,1747259034943991824,1747259034943998384,6560,regular_fft
DRIVER,1747259034943505601,1747259034943509994,4393,cuLaunchKernel
CONCURRENT_KERNEL,1747259034943999184,1747259034944003824,4640,vector_fft_r2c
DRIVER,1747259034943510646,1747259034943514041,3395,cuLaunchKernel
CONCURRENT_KERNEL,1747259034944004560,1747259034944010864,6304,regular_fft
DRIVER,1747259034943514308,1747259034943517671,3363,cuLaunchKernel
CONCURRENT_KERNEL,1747259034944011760,1747259034944018833,7073,diffuseProject_k
RUNTIME,1747259034943518415,1747259034943522538,4123,cudaLaunchKernel_v7000
RUNTIME,1747259034943522785,1747259034943522866,81,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034944019664,1747259034944026193,6529,regular_fft
DRIVER,1747259034943524000,1747259034943538347,14347,cuLaunchKernel
CONCURRENT_KERNEL,1747259034944027056,1747259034944031984,4928,vector_fft_c2r
DRIVER,1747259034943538815,1747259034943542725,3910,cuLaunchKernel
CONCURRENT_KERNEL,1747259034944032785,1747259034944039057,6272,regular_fft
DRIVER,1747259034943543288,1747259034943546654,3366,cuLaunchKernel
CONCURRENT_KERNEL,1747259034944039824,1747259034944044529,4705,vector_fft_c2r
DRIVER,1747259034943546918,1747259034943550239,3321,cuLaunchKernel
CONCURRENT_KERNEL,1747259034944045329,1747259034944050225,4896,updateVelocity_k
RUNTIME,1747259034943550834,1747259034943554730,3896,cudaLaunchKernel_v7000
RUNTIME,1747259034943554989,1747259034943555068,79,cudaGetLastError_v3020
RUNTIME,1747259034943555596,1747259034943567629,12033,cudaGraphicsMapResources_v3020
RUNTIME,1747259034943567824,1747259034943567898,74,cudaGetLastError_v3020
RUNTIME,1747259034943568211,1747259034943570635,2424,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259034943570779,1747259034943570855,76,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034960077822,1747259034960096766,18944,advectParticles_k
RUNTIME,1747259034943571268,1747259034943575525,4257,cudaLaunchKernel_v7000
RUNTIME,1747259034943575796,1747259034943575873,77,cudaGetLastError_v3020
RUNTIME,1747259034943576151,1747259034943582498,6347,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259034943582704,1747259034943582783,79,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034960731045,1747259034960732933,1888,addForces_k
RUNTIME,1747259034960196863,1747259034960236294,39431,cudaLaunchKernel_v7000
RUNTIME,1747259034960237223,1747259034960237723,500,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034960733701,1747259034960735621,1920,addForces_k
RUNTIME,1747259034960240533,1747259034960249064,8531,cudaLaunchKernel_v7000
RUNTIME,1747259034960249443,1747259034960249608,165,cudaGetLastError_v3020
RUNTIME,1747259034960254090,1747259034960281813,27723,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259034960749061,1747259034960756965,7904,advectVelocity_k
RUNTIME,1747259034960282933,1747259034960290097,7164,cudaLaunchKernel_v7000
RUNTIME,1747259034960290605,1747259034960290726,121,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034960757829,1747259034960762821,4992,vector_fft_r2c
DRIVER,1747259034960296072,1747259034960304166,8094,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960763621,1747259034960770117,6496,regular_fft
DRIVER,1747259034960305579,1747259034960322936,17357,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960770853,1747259034960775525,4672,vector_fft_r2c
DRIVER,1747259034960324036,1747259034960329861,5825,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960776421,1747259034960782757,6336,regular_fft
DRIVER,1747259034960330284,1747259034960335622,5338,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960783621,1747259034960791109,7488,diffuseProject_k
RUNTIME,1747259034960336729,1747259034960356310,19581,cudaLaunchKernel_v7000
RUNTIME,1747259034960356720,1747259034960356843,123,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034960791813,1747259034960798406,6593,regular_fft
DRIVER,1747259034960358284,1747259034960364217,5933,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960799205,1747259034960804133,4928,vector_fft_c2r
DRIVER,1747259034960364708,1747259034960370417,5709,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960804870,1747259034960811174,6304,regular_fft
DRIVER,1747259034960371377,1747259034960376516,5139,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960811909,1747259034960816581,4672,vector_fft_c2r
DRIVER,1747259034960376866,1747259034960381875,5009,cuLaunchKernel
CONCURRENT_KERNEL,1747259034960817414,1747259034960822246,4832,updateVelocity_k
RUNTIME,1747259034960382709,1747259034960388761,6052,cudaLaunchKernel_v7000
RUNTIME,1747259034960389160,1747259034960389277,117,cudaGetLastError_v3020
RUNTIME,1747259034960389868,1747259034960406415,16547,cudaGraphicsMapResources_v3020
RUNTIME,1747259034960406770,1747259034960406883,113,cudaGetLastError_v3020
RUNTIME,1747259034960407243,1747259034960409785,2542,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259034960410047,1747259034960410161,114,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259034976698065,1747259034976716753,18688,advectParticles_k
RUNTIME,1747259034960410801,1747259034960416965,6164,cudaLaunchKernel_v7000
